query,intent
지금 냉장고 안에 깻잎 몇개나 있나요?.,17
지금 냉장고 안에 깻잎 몇개나 있습니까?.,17
지금 냉장고 안에 깻잎 몇개나 있습니까요?.,17
지금 냉장고 안에 깻잎 남아있어?.,17
지금 냉장고 안에 깻잎 남아있냐?.,17
지금 냉장고 안에 깻잎 남아있나?.,17
지금 냉장고 안에 깻잎 남아있어요?.,17
지금 냉장고 안에 깻잎 남아있나요?.,17
지금 냉장고 안에 깻잎 남아있습니까?.,17
지금 냉장고 안에 깻잎 남아있습니까요?.,17
지금 냉장고 안에 깻잎  몇개 남아?.,17
지금 냉장고 안에 깻잎 몇개 남아있어?.,17
지금 냉장고 안에 깻잎 몇개 남아있냐?.,17
지금 냉장고 안에 깻잎 몇개 남아있나?.,17
지금 냉장고 안에 깻잎 몇개 남아있어요?.,17
지금 냉장고 안에 깻잎 몇개 남아있나요?.,17
지금 냉장고 안에 깻잎 몇개 남아있습니까?.,17
지금 냉장고 안에 깻잎 몇개 남아있습니까요?.,17
지금 냉장고 안에 깻잎 몇개나 남아있어?.,17
지금 냉장고 안에 깻잎 몇개나 남아있냐?.,17
지금 냉장고 안에 깻잎 몇개나 남아있어요?.,17
지금 냉장고 안에 깻잎 몇개나 남아있나요?.,17
지금 냉장고 안에 깻잎 몇개나 남아있습니까?.,17
지금 냉장고 안에 깻잎 몇개나 남아있습니까요?.,17
현재 냉장고 안에 깻잎 있어?.,17
현재 냉장고 안에 깻잎 있냐?.,17
현재 냉장고 안에 깻잎 있나?.,17
현재 냉장고 안에 깻잎 있어요?.,17
현재 냉장고 안에 깻잎 있나요?.,17
현재 냉장고 안에 깻잎 있습니까?.,17
현재 냉장고 안에 깻잎 있습니까요?.,17
현재 냉장고 안에 깻잎  몇개?.,17
현재 냉장고 안에 깻잎 몇개 있어?.,17
현재 냉장고 안에 깻잎 몇개 있냐?.,17
현재 냉장고 안에 깻잎 몇개 있나?.,17
현재 냉장고 안에 깻잎 몇개 있어요?.,17
현재 냉장고 안에 깻잎 몇개 있나요?.,17
현재 냉장고 안에 깻잎 몇개 있습니까?.,17
현재 냉장고 안에 깻잎 몇개 있습니까요?.,17
현재 냉장고 안에 깻잎 몇개나 있어?.,17
현재 냉장고 안에 깻잎 몇개나 있냐?.,17
현재 냉장고 안에 깻잎 몇개나 있나?.,17
현재 냉장고 안에 깻잎 몇개나 있어요?.,17
현재 냉장고 안에 깻잎 몇개나 있나요?.,17
현재 냉장고 안에 깻잎 몇개나 있습니까?.,17
현재 냉장고 안에 깻잎 몇개나 있습니까요?.,17
현재 냉장고 안에 깻잎 남아있어?.,17
현재 냉장고 안에 깻잎 남아있냐?.,17
현재 냉장고 안에 깻잎 남아있나?.,17
현재 냉장고 안에 깻잎 남아있어요?.,17
현재 냉장고 안에 깻잎 남아있나요?.,17
현재 냉장고 안에 깻잎 남아있습니까?.,17
현재 냉장고 안에 깻잎 남아있습니까요?.,17
현재 냉장고 안에 깻잎  몇개 남아?.,17
현재 냉장고 안에 깻잎 몇개 남아있어?.,17
현재 냉장고 안에 깻잎 몇개 남아있냐?.,17
현재 냉장고 안에 깻잎 몇개 남아있나?.,17
현재 냉장고 안에 깻잎 몇개 남아있어요?.,17
현재 냉장고 안에 깻잎 몇개 남아있나요?.,17
현재 냉장고 안에 깻잎 몇개 남아있습니까?.,17
현재 냉장고 안에 깻잎 몇개 남아있습니까요?.,17
현재 냉장고 안에 깻잎 몇개나 남아있어?.,17
현재 냉장고 안에 깻잎 몇개나 남아있냐?.,17
현재 냉장고 안에 깻잎 몇개나 남아있어요?.,17
현재 냉장고 안에 깻잎 몇개나 남아있나요?.,17
현재 냉장고 안에 깻잎 몇개나 남아있습니까?.,17
현재 냉장고 안에 깻잎 몇개나 남아있습니까요?.,17
냉장고 속에 깻잎 있어?.,17
냉장고 속에 깻잎 있냐?.,17
냉장고 속에 깻잎 있나?.,17
냉장고 속에 깻잎 있어요?.,17
냉장고 속에 깻잎 있나요?.,17
냉장고 속에 깻잎 있습니까?.,17
냉장고 속에 깻잎 있습니까요?.,17
냉장고 속에 깻잎  몇개?.,17
냉장고 속에 깻잎 몇개 있어?.,17
냉장고 속에 깻잎 몇개 있냐?.,17
냉장고 속에 깻잎 몇개 있나?.,17
냉장고 속에 깻잎 몇개 있어요?.,17
냉장고 속에 깻잎 몇개 있나요?.,17
냉장고 속에 깻잎 몇개 있습니까?.,17
냉장고 속에 깻잎 몇개 있습니까요?.,17
냉장고 속에 깻잎 몇개나 있어?.,17
냉장고 속에 깻잎 몇개나 있냐?.,17
냉장고 속에 깻잎 몇개나 있나?.,17
냉장고 속에 깻잎 몇개나 있어요?.,17
냉장고 속에 깻잎 몇개나 있나요?.,17
냉장고 속에 깻잎 몇개나 있습니까?.,17
냉장고 속에 깻잎 몇개나 있습니까요?.,17
냉장고 속에 깻잎 남아있어?.,17
냉장고 속에 깻잎 남아있냐?.,17
냉장고 속에 깻잎 남아있나?.,17
냉장고 속에 깻잎 남아있어요?.,17
냉장고 속에 깻잎 남아있나요?.,17
냉장고 속에 깻잎 남아있습니까?.,17
냉장고 속에 깻잎 남아있습니까요?.,17
냉장고 속에 깻잎  몇개 남아?.,17
냉장고 속에 깻잎 몇개 남아있어?.,17
냉장고 속에 깻잎 몇개 남아있냐?.,17
냉장고 속에 깻잎 몇개 남아있나?.,17
냉장고 속에 깻잎 몇개 남아있어요?.,17
냉장고 속에 깻잎 몇개 남아있나요?.,17
냉장고 속에 깻잎 몇개 남아있습니까?.,17
냉장고 속에 깻잎 몇개 남아있습니까요?.,17
냉장고 속에 깻잎 몇개나 남아있어?.,17
냉장고 속에 깻잎 몇개나 남아있냐?.,17
냉장고 속에 깻잎 몇개나 남아있어요?.,17
냉장고 속에 깻잎 몇개나 남아있나요?.,17
냉장고 속에 깻잎 몇개나 남아있습니까?.,17
냉장고 속에 깻잎 몇개나 남아있습니까요?.,17
지금 냉장고 속에 깻잎 있어?.,17
지금 냉장고 속에 깻잎 있냐?.,17
지금 냉장고 속에 깻잎 있나?.,17
지금 냉장고 속에 깻잎 있어요?.,17
지금 냉장고 속에 깻잎 있나요?.,17
지금 냉장고 속에 깻잎 있습니까?.,17
지금 냉장고 속에 깻잎 있습니까요?.,17
지금 냉장고 속에 깻잎  몇개?.,17
지금 냉장고 속에 깻잎 몇개 있어?.,17
지금 냉장고 속에 깻잎 몇개 있냐?.,17
지금 냉장고 속에 깻잎 몇개 있나?.,17
지금 냉장고 속에 깻잎 몇개 있어요?.,17
지금 냉장고 속에 깻잎 몇개 있나요?.,17
지금 냉장고 속에 깻잎 몇개 있습니까?.,17
지금 냉장고 속에 깻잎 몇개 있습니까요?.,17
지금 냉장고 속에 깻잎 몇개나 있어?.,17
지금 냉장고 속에 깻잎 몇개나 있냐?.,17
지금 냉장고 속에 깻잎 몇개나 있나?.,17
지금 냉장고 속에 깻잎 몇개나 있어요?.,17
지금 냉장고 속에 깻잎 몇개나 있나요?.,17
지금 냉장고 속에 깻잎 몇개나 있습니까?.,17
지금 냉장고 속에 깻잎 몇개나 있습니까요?.,17
지금 냉장고 속에 깻잎 남아있어?.,17
지금 냉장고 속에 깻잎 남아있냐?.,17
지금 냉장고 속에 깻잎 남아있나?.,17
지금 냉장고 속에 깻잎 남아있어요?.,17
지금 냉장고 속에 깻잎 남아있나요?.,17
지금 냉장고 속에 깻잎 남아있습니까?.,17
지금 냉장고 속에 깻잎 남아있습니까요?.,17
지금 냉장고 속에 깻잎  몇개 남아?.,17
지금 냉장고 속에 깻잎 몇개 남아있어?.,17
지금 냉장고 속에 깻잎 몇개 남아있냐?.,17
지금 냉장고 속에 깻잎 몇개 남아있나?.,17
지금 냉장고 속에 깻잎 몇개 남아있어요?.,17
지금 냉장고 속에 깻잎 몇개 남아있나요?.,17
지금 냉장고 속에 깻잎 몇개 남아있습니까?.,17
지금 냉장고 속에 깻잎 몇개 남아있습니까요?.,17
지금 냉장고 속에 깻잎 몇개나 남아있어?.,17
지금 냉장고 속에 깻잎 몇개나 남아있냐?.,17
지금 냉장고 속에 깻잎 몇개나 남아있어요?.,17
지금 냉장고 속에 깻잎 몇개나 남아있나요?.,17
지금 냉장고 속에 깻잎 몇개나 남아있습니까?.,17
지금 냉장고 속에 깻잎 몇개나 남아있습니까요?.,17
현재 냉장고 속에 깻잎 있어?.,17
현재 냉장고 속에 깻잎 있냐?.,17
현재 냉장고 속에 깻잎 있나?.,17
현재 냉장고 속에 깻잎 있어요?.,17
현재 냉장고 속에 깻잎 있나요?.,17
현재 냉장고 속에 깻잎 있습니까?.,17
현재 냉장고 속에 깻잎 있습니까요?.,17
현재 냉장고 속에 깻잎  몇개?.,17
현재 냉장고 속에 깻잎 몇개 있어?.,17
현재 냉장고 속에 깻잎 몇개 있냐?.,17
현재 냉장고 속에 깻잎 몇개 있나?.,17
현재 냉장고 속에 깻잎 몇개 있어요?.,17
현재 냉장고 속에 깻잎 몇개 있나요?.,17
현재 냉장고 속에 깻잎 몇개 있습니까?.,17
현재 냉장고 속에 깻잎 몇개 있습니까요?.,17
현재 냉장고 속에 깻잎 몇개나 있어?.,17
현재 냉장고 속에 깻잎 몇개나 있냐?.,17
현재 냉장고 속에 깻잎 몇개나 있나?.,17
현재 냉장고 속에 깻잎 몇개나 있어요?.,17
현재 냉장고 속에 깻잎 몇개나 있나요?.,17
현재 냉장고 속에 깻잎 몇개나 있습니까?.,17
현재 냉장고 속에 깻잎 몇개나 있습니까요?.,17
현재 냉장고 속에 깻잎 남아있어?.,17
현재 냉장고 속에 깻잎 남아있냐?.,17
현재 냉장고 속에 깻잎 남아있나?.,17
현재 냉장고 속에 깻잎 남아있어요?.,17
현재 냉장고 속에 깻잎 남아있나요?.,17
현재 냉장고 속에 깻잎 남아있습니까?.,17
현재 냉장고 속에 깻잎 남아있습니까요?.,17
현재 냉장고 속에 깻잎  몇개 남아?.,17
현재 냉장고 속에 깻잎 몇개 남아있어?.,17
현재 냉장고 속에 깻잎 몇개 남아있냐?.,17
현재 냉장고 속에 깻잎 몇개 남아있나?.,17
현재 냉장고 속에 깻잎 몇개 남아있어요?.,17
현재 냉장고 속에 깻잎 몇개 남아있나요?.,17
현재 냉장고 속에 깻잎 몇개 남아있습니까?.,17
현재 냉장고 속에 깻잎 몇개 남아있습니까요?.,17
현재 냉장고 속에 깻잎 몇개나 남아있어?.,17
현재 냉장고 속에 깻잎 몇개나 남아있냐?.,17
현재 냉장고 속에 깻잎 몇개나 남아있어요?.,17
현재 냉장고 속에 깻잎 몇개나 남아있나요?.,17
현재 냉장고 속에 깻잎 몇개나 남아있습니까?.,17
현재 냉장고 속에 깻잎 몇개나 남아있습니까요?.,17
깻잎 냉장고에 있어?.,17
깻잎 냉장고에 있냐?.,17
깻잎 냉장고에 있나?.,17
깻잎 냉장고에 있어요?.,17
깻잎 냉장고에 있나요?.,17
깻잎 냉장고에 있습니까?.,17
깻잎 냉장고에 있습니까요?.,17
깻잎 냉장고에  몇개?.,17
깻잎 냉장고에 몇개 있어?.,17
깻잎 냉장고에 몇개 있냐?.,17
깻잎 냉장고에 몇개 있나?.,17
깻잎 냉장고에 몇개 있어요?.,17
깻잎 냉장고에 몇개 있나요?.,17
깻잎 냉장고에 몇개 있습니까?.,17
깻잎 냉장고에 몇개 있습니까요?.,17
깻잎 냉장고에 몇개나 있어?.,17
깻잎 냉장고에 몇개나 있냐?.,17
깻잎 냉장고에 몇개나 있나?.,17
깻잎 냉장고에 몇개나 있어요?.,17
깻잎 냉장고에 몇개나 있나요?.,17
깻잎 냉장고에 몇개나 있습니까?.,17
깻잎 냉장고에 몇개나 있습니까요?.,17
깻잎 냉장고에 남아있어?.,17
깻잎 냉장고에 남아있냐?.,17
깻잎 냉장고에 남아있나?.,17
깻잎 냉장고에 남아있어요?.,17
깻잎 냉장고에 남아있나요?.,17
깻잎 냉장고에 남아있습니까?.,17
깻잎 냉장고에 남아있습니까요?.,17
깻잎 냉장고에  몇개 남아?.,17
깻잎 냉장고에 몇개 남아있어?.,17
깻잎 냉장고에 몇개 남아있냐?.,17
깻잎 냉장고에 몇개 남아있나?.,17
깻잎 냉장고에 몇개 남아있어요?.,17
깻잎 냉장고에 몇개 남아있나요?.,17
깻잎 냉장고에 몇개 남아있습니까?.,17
깻잎 냉장고에 몇개 남아있습니까요?.,17
깻잎 냉장고에 몇개나 남아있어?.,17
깻잎 냉장고에 몇개나 남아있냐?.,17
깻잎 냉장고에 몇개나 남아있어요?.,17
깻잎 냉장고에 몇개나 남아있나요?.,17
깻잎 냉장고에 몇개나 남아있습니까?.,17
깻잎 냉장고에 몇개나 남아있습니까요?.,17
지금 깻잎 냉장고에 있어?.,17
지금 깻잎 냉장고에 있냐?.,17
지금 깻잎 냉장고에 있나?.,17
지금 깻잎 냉장고에 있어요?.,17
지금 깻잎 냉장고에 있나요?.,17
지금 깻잎 냉장고에 있습니까?.,17
지금 깻잎 냉장고에 있습니까요?.,17
지금 깻잎 냉장고에  몇개?.,17
지금 깻잎 냉장고에 몇개 있어?.,17
지금 깻잎 냉장고에 몇개 있냐?.,17
지금 깻잎 냉장고에 몇개 있나?.,17
지금 깻잎 냉장고에 몇개 있어요?.,17
지금 깻잎 냉장고에 몇개 있나요?.,17
지금 깻잎 냉장고에 몇개 있습니까?.,17
지금 깻잎 냉장고에 몇개 있습니까요?.,17
지금 깻잎 냉장고에 몇개나 있어?.,17
지금 깻잎 냉장고에 몇개나 있냐?.,17
지금 깻잎 냉장고에 몇개나 있나?.,17
지금 깻잎 냉장고에 몇개나 있어요?.,17
지금 깻잎 냉장고에 몇개나 있나요?.,17
지금 깻잎 냉장고에 몇개나 있습니까?.,17
지금 깻잎 냉장고에 몇개나 있습니까요?.,17
지금 깻잎 냉장고에 남아있어?.,17
지금 깻잎 냉장고에 남아있냐?.,17
지금 깻잎 냉장고에 남아있나?.,17
지금 깻잎 냉장고에 남아있어요?.,17
지금 깻잎 냉장고에 남아있나요?.,17
지금 깻잎 냉장고에 남아있습니까?.,17
지금 깻잎 냉장고에 남아있습니까요?.,17
지금 깻잎 냉장고에  몇개 남아?.,17
지금 깻잎 냉장고에 몇개 남아있어?.,17
지금 깻잎 냉장고에 몇개 남아있냐?.,17
지금 깻잎 냉장고에 몇개 남아있나?.,17
지금 깻잎 냉장고에 몇개 남아있어요?.,17
지금 깻잎 냉장고에 몇개 남아있나요?.,17
지금 깻잎 냉장고에 몇개 남아있습니까?.,17
지금 깻잎 냉장고에 몇개 남아있습니까요?.,17
지금 깻잎 냉장고에 몇개나 남아있어?.,17
지금 깻잎 냉장고에 몇개나 남아있냐?.,17
지금 깻잎 냉장고에 몇개나 남아있어요?.,17
지금 깻잎 냉장고에 몇개나 남아있나요?.,17
지금 깻잎 냉장고에 몇개나 남아있습니까?.,17
지금 깻잎 냉장고에 몇개나 남아있습니까요?.,17
현재 깻잎 냉장고에 있어?.,17
현재 깻잎 냉장고에 있냐?.,17
현재 깻잎 냉장고에 있나?.,17
현재 깻잎 냉장고에 있어요?.,17
현재 깻잎 냉장고에 있나요?.,17
현재 깻잎 냉장고에 있습니까?.,17
현재 깻잎 냉장고에 있습니까요?.,17
현재 깻잎 냉장고에  몇개?.,17
현재 깻잎 냉장고에 몇개 있어?.,17
현재 깻잎 냉장고에 몇개 있냐?.,17
현재 깻잎 냉장고에 몇개 있나?.,17
현재 깻잎 냉장고에 몇개 있어요?.,17
현재 깻잎 냉장고에 몇개 있나요?.,17
현재 깻잎 냉장고에 몇개 있습니까?.,17
현재 깻잎 냉장고에 몇개 있습니까요?.,17
현재 깻잎 냉장고에 몇개나 있어?.,17
현재 깻잎 냉장고에 몇개나 있냐?.,17
현재 깻잎 냉장고에 몇개나 있나?.,17
현재 깻잎 냉장고에 몇개나 있어요?.,17
현재 깻잎 냉장고에 몇개나 있나요?.,17
현재 깻잎 냉장고에 몇개나 있습니까?.,17
현재 깻잎 냉장고에 몇개나 있습니까요?.,17
현재 깻잎 냉장고에 남아있어?.,17
현재 깻잎 냉장고에 남아있냐?.,17
현재 깻잎 냉장고에 남아있나?.,17
현재 깻잎 냉장고에 남아있어요?.,17
현재 깻잎 냉장고에 남아있나요?.,17
현재 깻잎 냉장고에 남아있습니까?.,17
현재 깻잎 냉장고에 남아있습니까요?.,17
현재 깻잎 냉장고에  몇개 남아?.,17
현재 깻잎 냉장고에 몇개 남아있어?.,17
현재 깻잎 냉장고에 몇개 남아있냐?.,17
현재 깻잎 냉장고에 몇개 남아있나?.,17
현재 깻잎 냉장고에 몇개 남아있어요?.,17
현재 깻잎 냉장고에 몇개 남아있나요?.,17
현재 깻잎 냉장고에 몇개 남아있습니까?.,17
현재 깻잎 냉장고에 몇개 남아있습니까요?.,17
현재 깻잎 냉장고에 몇개나 남아있어?.,17
현재 깻잎 냉장고에 몇개나 남아있냐?.,17
현재 깻잎 냉장고에 몇개나 남아있어요?.,17
현재 깻잎 냉장고에 몇개나 남아있나요?.,17
현재 깻잎 냉장고에 몇개나 남아있습니까?.,17
현재 깻잎 냉장고에 몇개나 남아있습니까요?.,17
깻잎 냉장고 안에 있어?.,17
깻잎 냉장고 안에 있냐?.,17
깻잎 냉장고 안에 있나?.,17
깻잎 냉장고 안에 있어요?.,17
깻잎 냉장고 안에 있나요?.,17
깻잎 냉장고 안에 있습니까?.,17
깻잎 냉장고 안에 있습니까요?.,17
깻잎 냉장고 안에  몇개?.,17
깻잎 냉장고 안에 몇개 있어?.,17
깻잎 냉장고 안에 몇개 있냐?.,17
깻잎 냉장고 안에 몇개 있나?.,17
깻잎 냉장고 안에 몇개 있어요?.,17
깻잎 냉장고 안에 몇개 있나요?.,17
깻잎 냉장고 안에 몇개 있습니까?.,17
깻잎 냉장고 안에 몇개 있습니까요?.,17
깻잎 냉장고 안에 몇개나 있어?.,17
깻잎 냉장고 안에 몇개나 있냐?.,17
깻잎 냉장고 안에 몇개나 있나?.,17
깻잎 냉장고 안에 몇개나 있어요?.,17
